Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,SpenderScore
69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Venmo,Standard,No,No,5.0,Debit Card,0,49.22680412371133
54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Venmo,Standard,No,No,26.0,PayPal,52,68.94329896907217
52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Credit Card,Express,No,No,11.0,Credit Card,0,21.134020618556697
23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,PayPal,Next Day Air,No,No,44.0,Debit Card,0,42.65463917525773
26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Credit Card,Store Pickup,No,No,47.0,Cash,0,34.5360824742268
48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Venmo,Free Shipping,No,No,46.0,PayPal,13,45.296391752577314
49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Debit Card,Free Shipping,No,No,35.0,Cash,0,60.30927835051546
53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,Debit Card,2-Day Shipping,No,No,8.0,Bank Transfer,0,26.67525773195876
69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,Bank Transfer,2-Day Shipping,No,No,30.0,Bank Transfer,52,90.07731958762886
26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,PayPal,Next Day Air,No,No,14.0,Credit Card,0,16.10824742268041
21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Cash,Standard,No,No,30.0,Bank Transfer,52,58.634020618556704
59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Cash,Next Day Air,No,No,26.0,Credit Card,0,50.128865979381445
21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Bank Transfer,Standard,No,No,32.0,Venmo,26,38.144329896907216
22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Bank Transfer,Next Day Air,No,No,47.0,Cash,0,51.03092783505154
26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Venmo,Next Day Air,No,No,11.0,Credit Card,0,22.164948453608247
41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,PayPal,Free Shipping,No,No,28.0,PayPal,1,53.5834655035686
37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,PayPal,Standard,No,No,2.0,Debit Card,0,21.778350515463924
30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Credit Card,Store Pickup,No,No,45.0,Credit Card,52,89.17525773195877
49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,PayPal,Free Shipping,No,No,7.0,Credit Card,0,41.75257731958764
49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Debit Card,Next Day Air,No,No,28.0,Bank Transfer,0,37.5
58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,Venmo,2-Day Shipping,No,No,34.0,Bank Transfer,0,35.6958762886598
70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Venmo,Free Shipping,No,No,26.0,Debit Card,0,28.99484536082474
27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Debit Card,Standard,No,No,45.0,Cash,0,28.092783505154635
65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,PayPal,Next Day Air,No,No,34.0,Debit Card,1,30.645321173671686
57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,PayPal,Standard,No,No,47.0,Credit Card,26,60.953608247422686
20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Cash,Express,No,No,42.0,Cash,0,65.07731958762886
34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Cash,Express,No,No,27.0,Bank Transfer,0,45.360824742268036
59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,PayPal,Store Pickup,No,No,43.0,Venmo,13,55.99226804123711
54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Cash,Standard,No,No,16.0,Cash,0,41.108247422680414
36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Cash,Store Pickup,No,No,40.0,Credit Card,13,44.00773195876288
21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Cash,Free Shipping,No,No,29.0,Cash,0,22.422680412371133
52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Credit Card,Store Pickup,No,No,38.0,Credit Card,0,24.35567010309278
43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Credit Card,Store Pickup,No,No,34.0,Credit Card,52,73.06701030927834
32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Cash,Express,No,No,30.0,Venmo,52,51.41752577319587
55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Cash,Standard,No,No,45.0,Bank Transfer,1,37.990681998413955
31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Bank Transfer,Standard,No,No,47.0,Bank Transfer,1,62.47521808088818
45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Credit Card,Free Shipping,No,No,5.0,Credit Card,13,25.83762886597938
53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,PayPal,Free Shipping,No,No,50.0,Debit Card,0,65.59278350515464
24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,Venmo,2-Day Shipping,No,No,24.0,Bank Transfer,0,22.036082474226802
47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Cash,Express,No,No,15.0,Debit Card,0,36.597938144329895
63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,PayPal,Store Pickup,No,No,50.0,Cash,52,98.32474226804123
38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,Cash,2-Day Shipping,No,No,7.0,Credit Card,13,41.55927835051546
59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Venmo,Store Pickup,No,No,10.0,Venmo,26,41.49484536082473
54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Bank Transfer,Free Shipping,No,No,38.0,PayPal,0,24.871134020618552
26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Debit Card,Express,No,No,31.0,Venmo,26,54.25257731958762
68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Venmo,Standard,No,No,7.0,Venmo,0,39.17525773195876
41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Debit Card,Store Pickup,No,No,27.0,Venmo,13,46.71391752577319
68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Venmo,Express,No,No,45.0,Bank Transfer,0,49.22680412371133
21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,PayPal,Store Pickup,No,No,13.0,Cash,1,51.908207771609824
32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Bank Transfer,Express,No,No,33.0,Venmo,1,47.784496431403646
20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,PayPal,Express,No,No,25.0,Cash,0,57.47422680412371
59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,Credit Card,2-Day Shipping,No,No,5.0,PayPal,13,50.06443298969072
53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,PayPal,2-Day Shipping,No,No,23.0,Cash,0,25.257731958762886
66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Bank Transfer,Free Shipping,No,No,17.0,Bank Transfer,52,79.89690721649482
47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,PayPal,2-Day Shipping,No,No,14.0,Cash,52,53.47938144329897
58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,No,Venmo,Store Pickup,No,No,28.0,Credit Card,1,27.29480570975416
28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,PayPal,Next Day Air,No,No,19.0,Credit Card,52,81.18556701030927
68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Venmo,Standard,No,No,31.0,Bank Transfer,0,60.30927835051547
60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Bank Transfer,Standard,No,No,25.0,Cash,0,17.783505154639172
47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Debit Card,Express,No,No,4.0,Cash,0,42.13917525773196
18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Cash,Free Shipping,No,No,20.0,Bank Transfer,52,69.71649484536083
32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Cash,Express,No,No,37.0,Cash,1,55.516455194290245
27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Debit Card,Express,No,No,28.0,Credit Card,1,45.85150674068199
65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,Credit Card,2-Day Shipping,No,No,6.0,Venmo,52,42.65463917525773
68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Cash,Standard,No,No,27.0,PayPal,1,55.774187153053134
55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Cash,Next Day Air,No,No,29.0,Credit Card,26,61.72680412371133
30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Cash,Store Pickup,No,No,1.0,Cash,1,41.0834655035686
24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Bank Transfer,Standard,No,No,31.0,Credit Card,1,47.52676447264075
57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Cash,Next Day Air,No,No,28.0,Cash,0,58.634020618556704
23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Cash,Store Pickup,No,No,19.0,Bank Transfer,0,43.81443298969072
69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Bank Transfer,Next Day Air,No,No,36.0,Venmo,13,41.43041237113402
60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Debit Card,Next Day Air,No,No,28.0,Cash,13,47.10051546391752
25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,Debit Card,2-Day Shipping,No,No,29.0,PayPal,52,61.34020618556701
18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,Cash,2-Day Shipping,No,No,9.0,Bank Transfer,0,48.71134020618557
37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Venmo,Standard,No,No,26.0,Credit Card,0,57.860824742268036
61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Debit Card,Next Day Air,No,No,7.0,Credit Card,26,63.01546391752577
41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Venmo,Free Shipping,No,No,35.0,Debit Card,52,90.46391752577321
69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,PayPal,Next Day Air,No,No,46.0,Credit Card,0,59.92268041237112
32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,PayPal,Standard,No,No,8.0,Debit Card,13,57.92525773195876
60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,50.0,Cash,0,66.62371134020619
43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,37.0,Bank Transfer,1,40.56800158604282
61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Credit Card,Store Pickup,No,No,6.0,Credit Card,26,45.61855670103092
57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,PayPal,Next Day Air,No,No,16.0,PayPal,0,14.304123711340205
56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Credit Card,Express,No,No,30.0,PayPal,13,59.2139175257732
66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Credit Card,Express,No,No,50.0,Venmo,0,34.149484536082475
52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,PayPal,Free Shipping,No,No,5.0,Cash,0,39.43298969072165
63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Debit Card,Express,No,No,15.0,Bank Transfer,13,35.373711340206185
50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Venmo,Next Day Air,No,No,34.0,Bank Transfer,0,59.92268041237113
21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,Cash,2-Day Shipping,No,No,6.0,Venmo,0,11.469072164948454
42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,PayPal,Store Pickup,No,No,26.0,Debit Card,1,21.882434575733544
40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,34.0,Credit Card,0,29.510309278350512
67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Bank Transfer,Store Pickup,No,No,37.0,Credit Card,52,84.5360824742268
35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Bank Transfer,Standard,No,No,28.0,Bank Transfer,1,29.356661379857258
18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Cash,Next Day Air,No,No,38.0,Cash,26,48.19587628865979
52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Debit Card,Next Day Air,No,No,2.0,Cash,0,35.69587628865979
59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Credit Card,Store Pickup,No,No,32.0,Cash,0,52.9639175257732
49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Cash,Free Shipping,No,No,30.0,Venmo,0,57.345360824742265
46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Cash,Standard,No,No,17.0,PayPal,0,28.09278350515464
69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5.0,Debit Card,0,38.91752577319587
56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Credit Card,Store Pickup,No,No,31.0,Cash,0,57.731958762886606
27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,PayPal,Express,No,No,43.0,PayPal,0,52.57731958762886
57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Debit Card,Free Shipping,No,No,19.0,Venmo,1,47.52676447264077
58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,PayPal,Store Pickup,No,No,32.0,Credit Card,0,28.221649484536083
23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,Cash,2-Day Shipping,No,No,5.0,Debit Card,0,45.61855670103092
19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,PayPal,Free Shipping,No,No,9.0,Bank Transfer,0,25.515463917525764
40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Cash,Standard,No,No,48.0,Credit Card,52,69.71649484536081
54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Debit Card,Store Pickup,No,No,1.0,PayPal,0,14.690721649484539
50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Credit Card,Free Shipping,No,No,20.0,Credit Card,13,45.5541237113402
69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,Debit Card,2-Day Shipping,No,No,42.0,Cash,1,41.470063441712924
42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Debit Card,Free Shipping,No,No,45.0,PayPal,0,33.76288659793814
37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,Bank Transfer,2-Day Shipping,No,No,41.0,Cash,13,68.62113402061856
46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Bank Transfer,Standard,No,No,36.0,Debit Card,0,48.840206185567006
64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Credit Card,Standard,No,No,10.0,Venmo,1,21.36697065820777
20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,PayPal,Store Pickup,No,No,31.0,Venmo,1,36.186558287073744
40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Credit Card,Standard,No,No,21.0,Credit Card,0,51.804123711340196
64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Bank Transfer,Next Day Air,No,No,16.0,Cash,0,32.34536082474227
29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Debit Card,Standard,No,No,18.0,PayPal,0,21.262886597938145
20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,Cash,2-Day Shipping,No,No,20.0,Debit Card,52,64.5618556701031
43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Cash,Express,No,No,21.0,Bank Transfer,1,18.40305313243457
60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Venmo,Express,No,No,23.0,Credit Card,0,36.597938144329895
39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,PayPal,Standard,No,No,20.0,PayPal,52,74.35567010309278
47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Bank Transfer,Express,No,No,30.0,PayPal,0,23.324742268041238
19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Cash,Express,No,No,33.0,Bank Transfer,0,28.608247422680407
52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,Bank Transfer,2-Day Shipping,No,No,31.0,Debit Card,13,41.55927835051546
34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Cash,Next Day Air,No,No,48.0,Bank Transfer,13,55.86340206185567
25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Debit Card,Free Shipping,No,No,28.0,Debit Card,52,90.85051546391753
43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,PayPal,Free Shipping,No,No,7.0,Cash,0,14.432989690721648
55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,PayPal,Next Day Air,No,No,4.0,Debit Card,52,75.38659793814433
66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Venmo,Standard,No,No,49.0,Cash,0,39.94845360824742
41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,PayPal,Free Shipping,No,No,22.0,Cash,52,59.66494845360823
47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Bank Transfer,Express,No,No,39.0,Bank Transfer,26,69.71649484536083
51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Bank Transfer,Express,No,No,45.0,PayPal,0,34.79381443298969
44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,Debit Card,2-Day Shipping,No,No,30.0,PayPal,26,50.25773195876289
18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Venmo,Next Day Air,No,No,33.0,Credit Card,0,26.54639175257732
33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,PayPal,Next Day Air,No,No,24.0,Cash,0,44.20103092783504
24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,PayPal,Free Shipping,No,No,11.0,Debit Card,0,23.195876288659793
33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Venmo,Next Day Air,No,No,13.0,Venmo,0,32.21649484536082
61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,PayPal,Express,No,No,27.0,PayPal,1,19.69171292624901
27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Debit Card,Next Day Air,No,No,30.0,PayPal,0,37.75773195876289
46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Cash,Next Day Air,No,No,39.0,Venmo,0,48.45360824742267
38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Bank Transfer,Free Shipping,No,No,10.0,Debit Card,1,27.552537668517047
63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3.0,No,Venmo,Express,No,No,4.0,Credit Card,0,9.664948453608247
47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,16.0,Cash,52,85.69587628865978
42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Credit Card,Standard,No,No,34.0,Credit Card,13,50.96649484536082
41,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Credit Card,Standard,No,No,11.0,Debit Card,0,32.47422680412371
53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Credit Card,Store Pickup,No,No,30.0,Debit Card,26,51.804123711340196
29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Cash,Next Day Air,No,No,40.0,Debit Card,1,29.87212529738303
61,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,Cash,2-Day Shipping,No,No,13.0,Credit Card,1,27.681403647898485
69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Cash,Store Pickup,No,No,28.0,Venmo,0,21.005154639175256
51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Bank Transfer,Store Pickup,No,No,49.0,Debit Card,0,51.28865979381444
24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,PayPal,Standard,No,No,23.0,Credit Card,52,76.5463917525773
24,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,PayPal,Standard,No,No,4.0,Bank Transfer,0,44.201030927835056
70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Venmo,Standard,No,No,17.0,PayPal,26,31.829896907216497
49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Cash,Express,No,No,24.0,PayPal,26,39.17525773195876
48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4.0,No,Venmo,Free Shipping,No,No,21.0,Debit Card,0,42.010309278350505
58,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Debit Card,Next Day Air,No,No,17.0,Debit Card,0,35.824742268041234
32,Male,Hoodie,Clothing,20,New York,L,Magenta,Spring,2.7,No,Credit Card,Free Shipping,No,No,22.0,Debit Card,0,16.10824742268041
57,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,No,Debit Card,Standard,No,No,27.0,Cash,26,55.79896907216494
69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,PayPal,Standard,No,No,1.0,Venmo,0,39.43298969072165
42,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3.0,No,Debit Card,2-Day Shipping,No,No,27.0,Bank Transfer,52,86.340206185567
30,Male,Socks,Clothing,43,Vermont,S,Indigo,Fall,3.6,No,Debit Card,Store Pickup,No,No,8.0,Venmo,0,22.55154639175257
35,Male,Handbag,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,Credit Card,Standard,No,No,43.0,PayPal,0,33.50515463917525
19,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Venmo,Store Pickup,No,No,24.0,Cash,26,35.567010309278345
52,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Cash,Express,No,No,29.0,PayPal,26,75.12886597938144
42,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,No,Debit Card,Free Shipping,No,No,10.0,Bank Transfer,0,39.819587628865975
36,Male,Sneakers,Footwear,27,New Mexico,XL,Olive,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,12.0,PayPal,26,31.958762886597935
45,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Credit Card,Standard,No,No,48.0,Cash,26,45.876288659793815
54,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Debit Card,Next Day Air,No,No,40.0,Bank Transfer,0,34.40721649484536
54,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,No,Bank Transfer,Store Pickup,No,No,1.0,Bank Transfer,1,44.691712926249004
27,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,Credit Card,2-Day Shipping,No,No,26.0,Credit Card,26,55.92783505154638
53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4.0,No,Cash,Express,No,No,9.0,PayPal,1,50.87727993655828
20,Male,Hoodie,Clothing,40,New Hampshire,M,Silver,Winter,4.2,No,PayPal,Free Shipping,No,No,19.0,Debit Card,0,25.25773195876288
52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Debit Card,Next Day Air,No,No,37.0,Bank Transfer,13,39.75515463917525
54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Bank Transfer,Free Shipping,No,No,3.0,Cash,0,23.19587628865979
65,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Venmo,Express,No,No,40.0,Venmo,52,55.283505154639165
43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Cash,Store Pickup,No,No,13.0,Bank Transfer,0,17.2680412371134
57,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Bank Transfer,Express,No,No,48.0,Credit Card,13,65.65721649484536
19,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,Venmo,2-Day Shipping,No,No,4.0,Venmo,0,49.355670103092784
69,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Bank Transfer,Next Day Air,No,No,9.0,Cash,52,80.9278350515464
26,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,PayPal,Store Pickup,No,No,26.0,Bank Transfer,0,22.80927835051546
57,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Venmo,Free Shipping,No,No,19.0,Debit Card,52,55.92783505154638
20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Venmo,Express,No,No,1.0,Credit Card,0,12.113402061855673
